ref_id,date,party,recommendation
No 480,2 décembre 2001 2001,PST,non
No 480,2 décembre 2001 2001,PES,non
No 480,2 décembre 2001 2001,DS,oui
No 480,2 décembre 2001 2001,UDF,oui
No 480,2 décembre 2001 2001,PSL,oui
No 480,2 décembre 2001 2001,Lega,non
No 481,2 décembre 2001 2001,PRD,non
No 481,2 décembre 2001 2001,PDC,non
No 481,2 décembre 2001 2001,PS,oui
No 481,2 décembre 2001 2001,UDC,non
No 481,2 décembre 2001 2001,PLS,non
No 481,2 décembre 2001 2001,PEV,oui
No 481,2 décembre 2001 2001,PCS,oui
No 481,2 décembre 2001 2001,PST,non
No 481,2 décembre 2001 2001,PES,oui
No 481,2 décembre 2001 2001,DS,non
No 481,2 décembre 2001 2001,UDF,non
No 481,2 décembre 2001 2001,PSL,non
No 481,2 décembre 2001 2001,Lega,non
No 482,2 décembre 2001 2001,PRD,non
No 482,2 décembre 2001 2001,PDC,non
No 482,2 décembre 2001 2001,PS,liberté de vote
No 482,2 décembre 2001 2001,UDC,non
No 482,2 décembre 2001 2001,PLS,non
No 482,2 décembre 2001 2001,PEV,non
No 482,2 décembre 2001 2001,PCS,non
No 482,2 décembre 2001 2001,PST,oui
No 482,2 décembre 2001 2001,PES,oui
No 482,2 décembre 2001 2001,DS,non
No 482,2 décembre 2001 2001,UDF,non
No 482,2 décembre 2001 2001,PSL,non
No 482,2 décembre 2001 2001,Lega,non
No 483,2 décembre 2001 2001,PRD,non
No 483,2 décembre 2001 2001,PDC,non
No 483,2 décembre 2001 2001,PS,oui
No 483,2 décembre 2001 2001,UDC,non
No 483,2 décembre 2001 2001,PLS,non
No 483,2 décembre 2001 2001,PEV,non
No 483,2 décembre 2001 2001,PCS,oui
No 483,2 décembre 2001 2001,PST,oui
No 483,2 décembre 2001 2001,PES,oui
No 483,2 décembre 2001 2001,DS,non
No 483,2 décembre 2001 2001,UDF,non
No 483,2 décembre 2001 2001,PSL,non
No 483,2 décembre 2001 2001,Lega,non
No 484,2 décembre 2001 2001,PRD,non
No 484,2 décembre 2001 2001,PDC,non
No 484,2 décembre 2001 2001,PS,oui
No 484,2 décembre 2001 2001,UDC,non
No 484,2 décembre 2001 2001,PLS,non
No 484,2 décembre 2001 2001,PEV,oui
No 484,2 décembre 2001 2001,PCS,oui
No 484,2 décembre 2001 2001,PST,oui
No 484,2 décembre 2001 2001,PES,oui
No 484,2 décembre 2001 2001,DS,non
No 484,2 décembre 2001 2001,UDF,non
No 484,2 décembre 2001 2001,PSL,non
No 484,2 décembre 2001 2001,Lega,non
No 485,3 mars 2002 2002,PRD,oui
No 485,3 mars 2002 2002,PDC,oui
No 485,3 mars 2002 2002,PS,oui
No 485,3 mars 2002 2002,UDC,non
No 485,3 mars 2002 2002,PLS,oui
No 485,3 mars 2002 2002,PEV,oui
No 485,3 mars 2002 2002,PCS,oui
No 485,3 mars 2002 2002,PST,oui
No 485,3 mars 2002 2002,PES,oui
No 485,3 mars 2002 2002,DS,non
No 485,3 mars 2002 2002,UDF,non
No 485,3 mars 2002 2002,PSL,non
No 485,3 mars 2002 2002,Lega,non
No 486,3 mars 2002 2002,PRD,non
No 486,3 mars 2002 2002,PDC,non
No 486,3 mars 2002 2002,PS,oui
No 486,3 mars 2002 2002,UDC,non
No 486,3 mars 2002 2002,PLS,non
No 486,3 mars 2002 2002,PEV,non
No 486,3 mars 2002 2002,PCS,oui
No 486,3 mars 2002 2002,PST,non
No 486,3 mars 2002 2002,PES,oui
No 486,3 mars 2002 2002,DS,non
No 486,3 mars 2002 2002,UDF,non
No 486,3 mars 2002 2002,PSL,non
No 486,3 mars 2002 2002,Lega,liberté de vote
No 487,2 juin 2002 2002,PRD,oui
No 487,2 juin 2002 2002,PDC,non
No 487,2 juin 2002 2002,PS,oui
No 487,2 juin 2002 2002,UDC,non
No 487,2 juin 2002 2002,PLS,oui
No 487,2 juin 2002 2002,PEV,non
No 487,2 juin 2002 2002,PCS,oui
No 487,2 juin 2002 2002,PST,oui
No 487,2 juin 2002 2002,PES,oui
No 487,2 juin 2002 2002,DS,liberté de vote
No 487,2 juin 2002 2002,UDF,non
No 487,2 juin 2002 2002,PSL,non
No 487,2 juin 2002 2002,Lega,none
No 488,2 juin 2002 2002,PRD,non
No 488,2 juin 2002 2002,PDC,non
No 488,2 juin 2002 2002,PS,non
No 488,2 juin 2002 2002,UDC,non
No 488,2 juin 2002 2002,PLS,non
No 488,2 juin 2002 2002,PEV,liberté de vote
No 488,2 juin 2002 2002,PCS,non
No 488,2 juin 2002 2002,PST,non
No 488,2 juin 2002 2002,PES,non
No 488,2 juin 2002 2002,DS,liberté de vote
No 488,2 juin 2002 2002,UDF,oui
No 488,2 juin 2002 2002,PSL,oui
No 488,2 juin 2002 2002,Lega,none
No 489.1,22 septembre 2002 2002,PRD,non
No 489.1,22 septembre 2002 2002,PDC,non
No 489.1,22 septembre 2002 2002,PS,non
No 489.1,22 septembre 2002 2002,UDC,oui
No 489.1,22 septembre 2002 2002,PLS,non
No 489.1,22 septembre 2002 2002,PEV,non
No 489.1,22 septembre 2002 2002,PCS,non
No 489.1,22 septembre 2002 2002,PST,non
No 489.1,22 septembre 2002 2002,PES,non
No 489.1,22 septembre 2002 2002,DS,oui
No 489.1,22 septembre 2002 2002,UDF,non
No 489.1,22 septembre 2002 2002,PSL,oui
No 489.1,22 septembre 2002 2002,Lega,none
No 489.2,22 septembre 2002 2002,PRD,oui
No 489.2,22 septembre 2002 2002,PDC,oui
No 489.2,22 septembre 2002 2002,PS,oui
No 489.2,22 septembre 2002 2002,UDC,non
No 489.2,22 septembre 2002 2002,PLS,non
No 489.2,22 septembre 2002 2002,PEV,oui
No 489.2,22 septembre 2002 2002,PCS,oui
No 489.2,22 septembre 2002 2002,PST,oui
No 489.2,22 septembre 2002 2002,PES,oui
No 489.2,22 septembre 2002 2002,DS,non
No 489.2,22 septembre 2002 2002,UDF,oui
No 489.2,22 septembre 2002 2002,PSL,non
No 489.2,22 septembre 2002 2002,Lega,none
No 490,22 septembre 2002 2002,PRD,oui
No 490,22 septembre 2002 2002,PDC,oui
No 490,22 septembre 2002 2002,PS,non
No 490,22 septembre 2002 2002,UDC,oui
No 490,22 septembre 2002 2002,PLS,oui
No 490,22 septembre 2002 2002,PEV,oui
No 490,22 septembre 2002 2002,PCS,non
No 490,22 septembre 2002 2002,PST,non
No 490,22 septembre 2002 2002,PES,non
No 490,22 septembre 2002 2002,DS,non
No 490,22 septembre 2002 2002,UDF,oui
No 490,22 septembre 2002 2002,PSL,oui
No 490,22 septembre 2002 2002,Lega,none
No 491,24 novembre 2002 2002,PRD,non
No 491,24 novembre 2002 2002,PDC,non
No 491,24 novembre 2002 2002,PS,non
No 491,24 novembre 2002 2002,UDC,oui
No 491,24 novembre 2002 2002,PLS,non
No 491,24 novembre 2002 2002,PEV,non
No 491,24 novembre 2002 2002,PCS,non
No 491,24 novembre 2002 2002,PST,non
No 491,24 novembre 2002 2002,PES,non
No 491,24 novembre 2002 2002,DS,oui
No 491,24 novembre 2002 2002,UDF,oui
No 491,24 novembre 2002 2002,PSL,oui
No 491,24 novembre 2002 2002,Lega,oui
No 492,24 novembre 2002 2002,PRD,oui
No 492,24 novembre 2002 2002,PDC,oui
No 492,24 novembre 2002 2002,PS,non
No 492,24 novembre 2002 2002,UDC,oui
No 492,24 novembre 2002 2002,PLS,oui
No 492,24 novembre 2002 2002,PEV,non
No 492,24 novembre 2002 2002,PCS,non
No 492,24 novembre 2002 2002,PST,non
No 492,24 novembre 2002 2002,PES,non
No 492,24 novembre 2002 2002,DS,liberté de vote
No 492,24 novembre 2002 2002,UDF,oui
No 492,24 novembre 2002 2002,PSL,oui
No 492,24 novembre 2002 2002,Lega,non
No 493,9 février 2003 2003,PRD,oui
No 493,9 février 2003 2003,PDC,oui
No 493,9 février 2003 2003,PS,non
No 493,9 février 2003 2003,UDC,non
No 493,9 février 2003 2003,PLS,non
No 493,9 février 2003 2003,PEV,non
No 493,9 février 2003 2003,PCS,non
No 493,9 février 2003 2003,PST,liberté de vote
No 493,9 février 2003 2003,PES,non
No 493,9 février 2003 2003,DS,oui
No 493,9 février 2003 2003,UDF,oui
No 493,9 février 2003 2003,PSL,oui
No 493,9 février 2003 2003,Lega,non
No 494,9 février 2003 2003,PRD,oui
No 494,9 février 2003 2003,PDC,oui
No 494,9 février 2003 2003,PS,oui
No 494,9 février 2003 2003,UDC,oui
No 494,9 février 2003 2003,PLS,oui
No 494,9 février 2003 2003,PEV,oui
No 494,9 février 2003 2003,PCS,oui
No 494,9 février 2003 2003,PST,liberté de vote
No 494,9 février 2003 2003,PES,oui
No 494,9 février 2003 2003,DS,oui
No 494,9 février 2003 2003,UDF,non
No 494,9 février 2003 2003,PSL,non
No 494,9 février 2003 2003,Lega,oui
No 495,18 mai 2003 2003,PRD,oui
No 495,18 mai 2003 2003,PDC,oui
No 495,18 mai 2003 2003,PS,blanc
No 495,18 mai 2003 2003,UDC,oui
No 495,18 mai 2003 2003,PLS,oui
No 495,18 mai 2003 2003,PEV,oui
No 495,18 mai 2003 2003,PCS,oui
No 495,18 mai 2003 2003,PST,non
No 495,18 mai 2003 2003,PES,blanc
No 495,18 mai 2003 2003,DS,non
No 495,18 mai 2003 2003,UDF,non
No 495,18 mai 2003 2003,PSL,non
No 495,18 mai 2003 2003,Lega,liberté de vote
No 496,18 mai 2003 2003,PRD,oui
No 496,18 mai 2003 2003,PDC,oui
No 496,18 mai 2003 2003,PS,oui
No 496,18 mai 2003 2003,UDC,oui
No 496,18 mai 2003 2003,PLS,oui
No 496,18 mai 2003 2003,PEV,oui
No 496,18 mai 2003 2003,PCS,oui
No 496,18 mai 2003 2003,PST,liberté de vote
No 496,18 mai 2003 2003,PES,oui
No 496,18 mai 2003 2003,DS,non
No 496,18 mai 2003 2003,UDF,oui
No 496,18 mai 2003 2003,PSL,non
No 496,18 mai 2003 2003,Lega,oui
No 497,18 mai 2003 2003,PRD,non
No 497,18 mai 2003 2003,PDC,non
No 497,18 mai 2003 2003,PS,oui
No 497,18 mai 2003 2003,UDC,non
No 497,18 mai 2003 2003,PLS,non
No 497,18 mai 2003 2003,PEV,non
No 497,18 mai 2003 2003,PCS,oui
No 497,18 mai 2003 2003,PST,oui
No 497,18 mai 2003 2003,PES,oui
No 497,18 mai 2003 2003,DS,liberté de vote
No 497,18 mai 2003 2003,UDF,non
No 497,18 mai 2003 2003,PSL,non
No 497,18 mai 2003 2003,Lega,non
No 498,18 mai 2003 2003,PRD,non
No 498,18 mai 2003 2003,PDC,non
No 498,18 mai 2003 2003,PS,oui
No 498,18 mai 2003 2003,UDC,non
No 498,18 mai 2003 2003,PLS,non
No 498,18 mai 2003 2003,PEV,oui
No 498,18 mai 2003 2003,PCS,oui
No 498,18 mai 2003 2003,PST,oui
No 498,18 mai 2003 2003,PES,oui
No 498,18 mai 2003 2003,DS,oui
No 498,18 mai 2003 2003,UDF,oui
No 498,18 mai 2003 2003,PSL,non
No 498,18 mai 2003 2003,Lega,non
No 499,18 mai 2003 2003,PRD,non
No 499,18 mai 2003 2003,PDC,non
No 499,18 mai 2003 2003,PS,oui
No 499,18 mai 2003 2003,UDC,non
No 499,18 mai 2003 2003,PLS,non
No 499,18 mai 2003 2003,PEV,oui
No 499,18 mai 2003 2003,PCS,oui
No 499,18 mai 2003 2003,PST,oui
No 499,18 mai 2003 2003,PES,oui
No 499,18 mai 2003 2003,DS,non
No 499,18 mai 2003 2003,UDF,non
No 499,18 mai 2003 2003,PSL,non
No 499,18 mai 2003 2003,Lega,liberté de vote
No 500,18 mai 2003 2003,PRD,non
No 500,18 mai 2003 2003,PDC,non
No 500,18 mai 2003 2003,PS,oui
No 500,18 mai 2003 2003,UDC,non
No 500,18 mai 2003 2003,PLS,non
No 500,18 mai 2003 2003,PEV,oui
No 500,18 mai 2003 2003,PCS,oui
No 500,18 mai 2003 2003,PST,oui
No 500,18 mai 2003 2003,PES,oui
No 500,18 mai 2003 2003,DS,non
No 500,18 mai 2003 2003,UDF,non
No 500,18 mai 2003 2003,PSL,non
No 500,18 mai 2003 2003,Lega,liberté de vote
No 501,18 mai 2003 2003,PRD,non
No 501,18 mai 2003 2003,PDC,non
No 501,18 mai 2003 2003,PS,oui
No 501,18 mai 2003 2003,UDC,non
No 501,18 mai 2003 2003,PLS,non
No 501,18 mai 2003 2003,PEV,oui
No 501,18 mai 2003 2003,PCS,oui
No 501,18 mai 2003 2003,PST,oui
No 501,18 mai 2003 2003,PES,oui
No 501,18 mai 2003 2003,DS,oui
No 501,18 mai 2003 2003,UDF,non
No 501,18 mai 2003 2003,PSL,non
No 501,18 mai 2003 2003,Lega,non
No 502,18 mai 2003 2003,PRD,non
No 502,18 mai 2003 2003,PDC,non
No 502,18 mai 2003 2003,PS,oui
No 502,18 mai 2003 2003,UDC,non
No 502,18 mai 2003 2003,PLS,non
No 502,18 mai 2003 2003,PEV,oui
No 502,18 mai 2003 2003,PCS,oui
No 502,18 mai 2003 2003,PST,oui
No 502,18 mai 2003 2003,PES,oui
No 502,18 mai 2003 2003,DS,oui
No 502,18 mai 2003 2003,UDF,non
No 502,18 mai 2003 2003,PSL,non
No 502,18 mai 2003 2003,Lega,non
No 503,18 mai 2003 2003,PRD,non
No 503,18 mai 2003 2003,PDC,non
No 503,18 mai 2003 2003,PS,oui
No 503,18 mai 2003 2003,UDC,non
No 503,18 mai 2003 2003,PLS,non
No 503,18 mai 2003 2003,PEV,non
No 503,18 mai 2003 2003,PCS,non
No 503,18 mai 2003 2003,PST,oui
No 503,18 mai 2003 2003,PES,oui
No 503,18 mai 2003 2003,DS,non
No 503,18 mai 2003 2003,UDF,non
No 503,18 mai 2003 2003,PSL,non
No 503,18 mai 2003 2003,Lega,non
No 504,8 février 2004 2004,PRD,oui
No 504,8 février 2004 2004,PDC,non
No 504,8 février 2004 2004,PS,non
No 504,8 février 2004 2004,UDC,oui
No 504,8 février 2004 2004,PLS,oui
No 504,8 février 2004 2004,PEV,non
No 504,8 février 2004 2004,PCS,non
No 504,8 février 2004 2004,PST,non
No 504,8 février 2004 2004,PES,non
No 504,8 février 2004 2004,DS,non
No 504,8 février 2004 2004,UDF,non
No 504,8 février 2004 2004,PSL,oui
No 504,8 février 2004 2004,Lega,oui
No 505,8 février 2004 2004,PRD,oui
No 505,8 février 2004 2004,PDC,oui
No 505,8 février 2004 2004,PS,non
No 505,8 février 2004 2004,UDC,oui
No 505,8 février 2004 2004,PLS,oui
No 505,8 février 2004 2004,PEV,non
No 505,8 février 2004 2004,PCS,non
No 505,8 février 2004 2004,PST,non
No 505,8 février 2004 2004,PES,non
No 505,8 février 2004 2004,DS,non
No 505,8 février 2004 2004,UDF,non
No 505,8 février 2004 2004,PSL,oui
No 505,8 février 2004 2004,Lega,oui
No 506,8 février 2004 2004,PRD,non
No 506,8 février 2004 2004,PDC,non
No 506,8 février 2004 2004,PS,non
No 506,8 février 2004 2004,UDC,oui
No 506,8 février 2004 2004,PLS,non
No 506,8 février 2004 2004,PEV,non
No 506,8 février 2004 2004,PCS,non
No 506,8 février 2004 2004,PST,non
No 506,8 février 2004 2004,PES,non
No 506,8 février 2004 2004,DS,oui
No 506,8 février 2004 2004,UDF,oui
No 506,8 février 2004 2004,PSL,oui
No 506,8 février 2004 2004,Lega,oui
No 507,16 mai 2004 2004,PRD,oui
No 507,16 mai 2004 2004,PDC,oui
No 507,16 mai 2004 2004,PS,non
No 507,16 mai 2004 2004,UDC,oui
No 507,16 mai 2004 2004,PLS,oui
No 507,16 mai 2004 2004,PEV,non
No 507,16 mai 2004 2004,PCS,non
No 507,16 mai 2004 2004,PST,non
No 507,16 mai 2004 2004,PES,non
No 507,16 mai 2004 2004,DS,non
No 507,16 mai 2004 2004,UDF,oui
No 507,16 mai 2004 2004,PSL,oui
No 507,16 mai 2004 2004,Lega,non
No 508,16 mai 2004 2004,PRD,non
No 508,16 mai 2004 2004,PDC,oui
No 508,16 mai 2004 2004,PS,oui
No 508,16 mai 2004 2004,UDC,non
No 508,16 mai 2004 2004,PLS,non
No 508,16 mai 2004 2004,PEV,oui
No 508,16 mai 2004 2004,PCS,oui
No 508,16 mai 2004 2004,PST,non
No 508,16 mai 2004 2004,PES,oui
No 508,16 mai 2004 2004,DS,non
No 508,16 mai 2004 2004,UDF,non
No 508,16 mai 2004 2004,PSL,non
No 508,16 mai 2004 2004,Lega,non
No 509,16 mai 2004 2004,PRD,oui
No 509,16 mai 2004 2004,PDC,oui
No 509,16 mai 2004 2004,PS,non
No 509,16 mai 2004 2004,UDC,oui
No 509,16 mai 2004 2004,PLS,oui
No 509,16 mai 2004 2004,PEV,non
No 509,16 mai 2004 2004,PCS,non
No 509,16 mai 2004 2004,PST,non
No 509,16 mai 2004 2004,PES,non
No 509,16 mai 2004 2004,DS,non
No 509,16 mai 2004 2004,UDF,oui
No 509,16 mai 2004 2004,PSL,oui
No 509,16 mai 2004 2004,Lega,oui
No 510,26 septembre 2004 2004,PRD,oui
No 510,26 septembre 2004 2004,PDC,oui
No 510,26 septembre 2004 2004,PS,oui
No 510,26 septembre 2004 2004,UDC,non
No 510,26 septembre 2004 2004,PLS,oui
No 510,26 septembre 2004 2004,PEV,oui
No 510,26 septembre 2004 2004,PCS,oui
No 510,26 septembre 2004 2004,PST,oui
No 510,26 septembre 2004 2004,PES,oui
No 510,26 septembre 2004 2004,DS,non
No 510,26 septembre 2004 2004,UDF,non
No 510,26 septembre 2004 2004,PSL,non
No 510,26 septembre 2004 2004,Lega,non
No 511,26 septembre 2004 2004,PRD,oui
No 511,26 septembre 2004 2004,PDC,oui
No 511,26 septembre 2004 2004,PS,oui
No 511,26 septembre 2004 2004,UDC,non
No 511,26 septembre 2004 2004,PLS,oui
No 511,26 septembre 2004 2004,PEV,oui
No 511,26 septembre 2004 2004,PCS,oui
No 511,26 septembre 2004 2004,PST,oui
No 511,26 septembre 2004 2004,PES,oui
No 511,26 septembre 2004 2004,DS,non
No 511,26 septembre 2004 2004,UDF,non
No 511,26 septembre 2004 2004,PSL,non
No 511,26 septembre 2004 2004,Lega,non
No 512,26 septembre 2004 2004,PRD,non
No 512,26 septembre 2004 2004,PDC,non
No 512,26 septembre 2004 2004,PS,oui
No 512,26 septembre 2004 2004,UDC,non
No 512,26 septembre 2004 2004,PLS,non
No 512,26 septembre 2004 2004,PEV,oui
No 512,26 septembre 2004 2004,PCS,oui
No 512,26 septembre 2004 2004,PST,oui
No 512,26 septembre 2004 2004,PES,oui
No 512,26 septembre 2004 2004,DS,oui
No 512,26 septembre 2004 2004,UDF,non
No 512,26 septembre 2004 2004,PSL,non
No 512,26 septembre 2004 2004,Lega,oui
No 513,26 septembre 2004 2004,PRD,oui
No 513,26 septembre 2004 2004,PDC,oui
No 513,26 septembre 2004 2004,PS,oui
No 513,26 septembre 2004 2004,UDC,non
No 513,26 septembre 2004 2004,PLS,oui
No 513,26 septembre 2004 2004,PEV,oui
No 513,26 septembre 2004 2004,PCS,oui
No 513,26 septembre 2004 2004,PST,oui
No 513,26 septembre 2004 2004,PES,oui
No 513,26 septembre 2004 2004,DS,non
No 513,26 septembre 2004 2004,UDF,oui
No 513,26 septembre 2004 2004,PSL,non
No 513,26 septembre 2004 2004,Lega,non
No 514,28 novembre 2004 2004,PRD,oui
No 514,28 novembre 2004 2004,PDC,oui
No 514,28 novembre 2004 2004,PS,non
No 514,28 novembre 2004 2004,UDC,oui
No 514,28 novembre 2004 2004,PLS,oui
No 514,28 novembre 2004 2004,PEV,oui
No 514,28 novembre 2004 2004,PCS,non
No 514,28 novembre 2004 2004,PST,non
No 514,28 novembre 2004 2004,PES,non
No 514,28 novembre 2004 2004,DS,liberté de vote
No 514,28 novembre 2004 2004,UDF,oui
No 514,28 novembre 2004 2004,PSL,oui
No 514,28 novembre 2004 2004,Lega,oui
No 515,28 novembre 2004 2004,PRD,oui
No 515,28 novembre 2004 2004,PDC,oui
No 515,28 novembre 2004 2004,PS,oui
No 515,28 novembre 2004 2004,UDC,oui
No 515,28 novembre 2004 2004,PLS,oui
No 515,28 novembre 2004 2004,PEV,oui
No 515,28 novembre 2004 2004,PCS,oui
No 515,28 novembre 2004 2004,PST,non
No 515,28 novembre 2004 2004,PES,oui
No 515,28 novembre 2004 2004,DS,oui
No 515,28 novembre 2004 2004,UDF,oui
No 515,28 novembre 2004 2004,PSL,oui
No 515,28 novembre 2004 2004,Lega,oui
No 516,28 novembre 2004 2004,PRD,oui
No 516,28 novembre 2004 2004,PDC,oui
No 516,28 novembre 2004 2004,PS,oui
No 516,28 novembre 2004 2004,UDC,oui
No 516,28 novembre 2004 2004,PLS,oui
No 516,28 novembre 2004 2004,PEV,non
No 516,28 novembre 2004 2004,PCS,liberté de vote
No 516,28 novembre 2004 2004,PST,liberté de vote
No 516,28 novembre 2004 2004,PES,non
No 516,28 novembre 2004 2004,DS,non
No 516,28 novembre 2004 2004,UDF,non
No 516,28 novembre 2004 2004,PSL,oui
No 516,28 novembre 2004 2004,Lega,oui
No 517,5 juin 2005 2005,PRD,oui
No 517,5 juin 2005 2005,PDC,oui
No 517,5 juin 2005 2005,PS,oui
No 517,5 juin 2005 2005,UDC,non
No 517,5 juin 2005 2005,PLS,oui
No 517,5 juin 2005 2005,PEV,oui
No 517,5 juin 2005 2005,PCS,oui
No 517,5 juin 2005 2005,PST,non
No 517,5 juin 2005 2005,PES,oui
No 517,5 juin 2005 2005,DS,non
No 517,5 juin 2005 2005,UDF,non
No 517,5 juin 2005 2005,PSL,non
No 517,5 juin 2005 2005,Lega,non
No 518,5 juin 2005 2005,PRD,oui
No 518,5 juin 2005 2005,PDC,oui
No 518,5 juin 2005 2005,PS,oui
No 518,5 juin 2005 2005,UDC,non
No 518,5 juin 2005 2005,PLS,oui
No 518,5 juin 2005 2005,PEV,non
No 518,5 juin 2005 2005,PCS,oui
No 518,5 juin 2005 2005,PST,oui
No 518,5 juin 2005 2005,PES,oui
No 518,5 juin 2005 2005,DS,non
No 518,5 juin 2005 2005,UDF,non
No 518,5 juin 2005 2005,PSL,non
No 518,5 juin 2005 2005,Lega,liberté de vote
No 519,25 septembre 2005 2005,PRD,oui
No 519,25 septembre 2005 2005,PDC,oui
No 519,25 septembre 2005 2005,PS,oui
No 519,25 septembre 2005 2005,UDC,non
No 519,25 septembre 2005 2005,PLS,oui
No 519,25 septembre 2005 2005,PEV,oui
No 519,25 septembre 2005 2005,PCS,oui
No 519,25 septembre 2005 2005,PST,oui
No 519,25 septembre 2005 2005,PES,oui
No 519,25 septembre 2005 2005,DS,non
No 519,25 septembre 2005 2005,UDF,non
No 519,25 septembre 2005 2005,PSL,non
No 519,25 septembre 2005 2005,Lega,non
No 520,27 novembre 2005 2005,PRD,non
No 520,27 novembre 2005 2005,PDC,non
No 520,27 novembre 2005 2005,PS,oui
No 520,27 novembre 2005 2005,UDC,non
No 520,27 novembre 2005 2005,PLS,non
No 520,27 novembre 2005 2005,PEV,oui
No 520,27 novembre 2005 2005,PCS,oui
No 520,27 novembre 2005 2005,PST,oui
No 520,27 novembre 2005 2005,PES,oui
No 520,27 novembre 2005 2005,DS,oui
No 520,27 novembre 2005 2005,UDF,oui
No 520,27 novembre 2005 2005,PSL,non
No 520,27 novembre 2005 2005,Lega,non
No 521,27 novembre 2005 2005,PRD,oui
No 521,27 novembre 2005 2005,PDC,oui
No 521,27 novembre 2005 2005,PS,non
No 521,27 novembre 2005 2005,UDC,oui
No 521,27 novembre 2005 2005,PLS,oui
No 521,27 novembre 2005 2005,PEV,non
No 521,27 novembre 2005 2005,PCS,non
No 521,27 novembre 2005 2005,PST,non
No 521,27 novembre 2005 2005,PES,non
No 521,27 novembre 2005 2005,DS,non
No 521,27 novembre 2005 2005,UDF,non
No 521,27 novembre 2005 2005,PSL,oui
No 521,27 novembre 2005 2005,Lega,oui
No 522,21 mai 2006 2006,PRD,oui
No 522,21 mai 2006 2006,PDC,oui
No 522,21 mai 2006 2006,PS,oui
No 522,21 mai 2006 2006,UDC,oui
No 522,21 mai 2006 2006,PLS,oui
No 522,21 mai 2006 2006,PEV,oui
No 522,21 mai 2006 2006,PCS,oui
No 522,21 mai 2006 2006,PST,non
No 522,21 mai 2006 2006,PES,oui
No 522,21 mai 2006 2006,DS,liberté de vote
No 522,21 mai 2006 2006,UDF,oui
No 522,21 mai 2006 2006,PSL,oui
No 522,21 mai 2006 2006,Lega,non
No 523,24 septembre 2006 2006,PRD,non
No 523,24 septembre 2006 2006,PDC,non
No 523,24 septembre 2006 2006,PS,oui
No 523,24 septembre 2006 2006,UDC,non
No 523,24 septembre 2006 2006,PLS,non
No 523,24 septembre 2006 2006,PEV,oui
No 523,24 septembre 2006 2006,PCS,oui
No 523,24 septembre 2006 2006,PST,oui
No 523,24 septembre 2006 2006,PES,oui
No 523,24 septembre 2006 2006,DS,oui
No 523,24 septembre 2006 2006,UDF,non
No 523,24 septembre 2006 2006,PSL,non
No 523,24 septembre 2006 2006,Lega,oui
No 524,24 septembre 2006 2006,PRD,oui
No 524,24 septembre 2006 2006,PDC,oui
No 524,24 septembre 2006 2006,PS,non
No 524,24 septembre 2006 2006,UDC,oui
No 524,24 septembre 2006 2006,PLS,oui
No 524,24 septembre 2006 2006,PEV,non
No 524,24 septembre 2006 2006,PCS,non
No 524,24 septembre 2006 2006,PST,non
No 524,24 septembre 2006 2006,PES,non
No 524,24 septembre 2006 2006,DS,oui
No 524,24 septembre 2006 2006,UDF,oui
No 524,24 septembre 2006 2006,PSL,oui
No 524,24 septembre 2006 2006,Lega,oui
No 525,24 septembre 2006 2006,PRD,oui
No 525,24 septembre 2006 2006,PDC,oui
No 525,24 septembre 2006 2006,PS,non
No 525,24 septembre 2006 2006,UDC,oui
No 525,24 septembre 2006 2006,PLS,oui
No 525,24 septembre 2006 2006,PEV,non
No 525,24 septembre 2006 2006,PCS,non
No 525,24 septembre 2006 2006,PST,non
No 525,24 septembre 2006 2006,PES,non
No 525,24 septembre 2006 2006,DS,oui
No 525,24 septembre 2006 2006,UDF,oui
No 525,24 septembre 2006 2006,PSL,oui
No 525,24 septembre 2006 2006,Lega,oui
No 526,26 novembre 2006 2006,PRD,oui
No 526,26 novembre 2006 2006,PDC,oui
No 526,26 novembre 2006 2006,PS,oui
No 526,26 novembre 2006 2006,UDC,non
No 526,26 novembre 2006 2006,PLS,oui
No 526,26 novembre 2006 2006,PEV,oui
No 526,26 novembre 2006 2006,PCS,oui
No 526,26 novembre 2006 2006,PST,oui
No 526,26 novembre 2006 2006,PES,oui
No 526,26 novembre 2006 2006,DS,non
No 526,26 novembre 2006 2006,UDF,non
No 526,26 novembre 2006 2006,PSL,non
No 526,26 novembre 2006 2006,Lega,non
No 527,26 novembre 2006 2006,PRD,non
No 527,26 novembre 2006 2006,PDC,oui
No 527,26 novembre 2006 2006,PS,oui
No 527,26 novembre 2006 2006,UDC,non
No 527,26 novembre 2006 2006,PLS,non
No 527,26 novembre 2006 2006,PEV,oui
No 527,26 novembre 2006 2006,PCS,oui
No 527,26 novembre 2006 2006,PST,oui
No 527,26 novembre 2006 2006,PES,oui
No 527,26 novembre 2006 2006,DS,oui
No 527,26 novembre 2006 2006,UDF,oui
No 527,26 novembre 2006 2006,PSL,non
No 527,26 novembre 2006 2006,Lega,oui
No 528,11 mars 2007 2007,PRD,non
No 528,11 mars 2007 2007,PDC,non
No 528,11 mars 2007 2007,PS,oui
No 528,11 mars 2007 2007,UDC,non
No 528,11 mars 2007 2007,PLS,non
No 528,11 mars 2007 2007,PEV,non
No 528,11 mars 2007 2007,PCS,oui
No 528,11 mars 2007 2007,PST,oui
No 528,11 mars 2007 2007,PES,oui
No 528,11 mars 2007 2007,DS,non
No 528,11 mars 2007 2007,UDF,non
